"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2003-10-07","04:53:54",-7.73,119.02,33,3.8
"2003-10-07","05:05:36",-5.08,117.85,500,4.5
"2003-10-07","08:02:47",-6.5,129.56,33,3.8
"2003-10-07","08:03:06",-7.61,129.08,178,3.8
"2003-10-07","08:03:06",-7.61,129.08,178,4
"2003-10-07","11:58:25",-2.26,139.54,33,3.6
"2003-10-07","12:27:59",1.38,126.62,33,4.6
"2003-10-07","12:28:02",1.34,126.63,58,4.6
"2003-10-07","12:28:02",1.34,126.63,58,4.5
"2003-10-07","14:01:38",-4.54,136.87,33,3.4
"2003-10-07","15:29:22",-9.07,122.23,23,4.9
"2003-10-07","15:29:24",-9.12,122.23,33,4.9
"2003-10-07","15:45:37",-7.31,127.83,46,3.8
"2003-10-07","17:05:57",0.99,123.94,33,4.6
"2003-10-07","17:05:58",0.97,123.94,33,4.6
"2003-10-07","17:05:58",0.97,123.94,33,4.2
"2003-10-07","18:30:13",-2.78,139.12,33,4.4
"2003-10-07","18:30:19",-2.97,138.68,67,4.4
"2003-10-07","18:30:19",-2.97,138.68,67,3.9
"2003-10-07","23:40:01",-7.51,121.45,439,2.8
