"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2000-04-10","05:22:55",-9.65,114.33,15,3.9
"2000-04-10","05:22:55",-9.65,114.33,15,4.7
"2000-04-10","10:06:37",0.24,120.14,113,4.1
"2000-04-10","13:40:16",-8.9,120.87,141,4.8
"2000-04-10","13:40:16",-8.9,120.87,141,5.2
"2000-04-10","14:42:52",4.93,127.39,33,4.2
"2000-04-10","15:02:27",-5.4,103.14,99,3.3
"2000-04-10","17:13:26",-8.7,116.08,111,3.5
"2000-04-10","17:13:26",-8.7,116.08,111,5
"2000-04-10","18:06:06",-3.88,120.24,40,3.5
"2000-04-10","18:06:06",-3.88,120.24,40,4.2
"2000-04-10","18:35:31",-8.61,114.71,131,3.5
"2000-04-10","18:35:31",-8.61,114.71,131,4.6
"2000-04-10","19:12:23",-8.46,114.65,112,3.2
"2000-04-10","19:12:23",-8.46,114.65,112,4.5
"2000-04-10","22:38:32",-9.6,113.82,33,4.6
