"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1997-08-24","00:30:41",-7.95,118.62,181,3.7
"1997-08-24","02:30:38",-3.87,119,33,3.1
"1997-08-24","02:30:38",-3.87,119,33,4.3
"1997-08-24","05:52:29",-7.13,105.39,97,4.9
"1997-08-24","05:52:29",-7.13,105.39,97,3.5
"1997-08-24","08:29:13",-8.84,123.14,106,4.4
"1997-08-24","08:29:13",-8.84,123.14,106,4.3
"1997-08-24","08:29:14",-8.96,123.19,107,4.4
"1997-08-24","13:45:29",-9.28,113.85,80,4.5
"1997-08-24","13:45:29",-9.28,113.85,80,4.7
"1997-08-24","15:11:33",-0.06,126.07,33,4.2
"1997-08-24","15:11:33",-0.06,126.07,33,4.1
"1997-08-24","15:11:34",-0.08,126.2,33,4.3
"1997-08-24","15:17:58",2.04,99,153,3.4
"1997-08-24","16:49:17",2.79,97.64,33,3.4
"1997-08-24","16:49:17",2.79,97.64,33,3.7
