"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1992-11-15","00:11:26",1.1,99.7,12,2.7
"1992-11-15","01:45:21",-8.2,118.1,279,4.1
"1992-11-15","01:55:54",3.21,128.19,118,4.9
"1992-11-15","01:55:54",3.21,128.19,118,4.8
"1992-11-15","01:55:55",3.17,128.07,125,4.9
"1992-11-15","02:31:47",-8.5,110.43,97,4.5
"1992-11-15","02:45:18",-9,116.3,21,2.9
"1992-11-15","03:36:00",-6.37,106.18,130,4.8
"1992-11-15","03:38:01",-9.64,113.01,70,4.7
"1992-11-15","05:36:57",-6.6,103.5,12,4.8
"1992-11-15","05:55:47",-8.8,119.4,273,4.2
"1992-11-15","06:35:54",-7.07,129.9,149,4.4
"1992-11-15","06:35:54",-7.07,129.91,150,4.4
"1992-11-15","08:35:32",-7.3,115.3,225,3.3
"1992-11-15","09:09:39",1.3,99.8,15,2.7
"1992-11-15","09:17:46",0.5,103.7,150,3.5
"1992-11-15","09:57:22",-4.38,136.42,102,4.9
"1992-11-15","09:57:22",-4.38,136.41,100,4.9
"1992-11-15","09:57:22",-4.38,136.41,100,4
"1992-11-15","10:25:25",-8.28,116.09,102,2.7
"1992-11-15","10:49:24",-6.6,103.3,150,4.8
"1992-11-15","11:02:35",-9.1,116.2,121,3.5
"1992-11-15","11:18:56",-8.8,110.57,61,4.6
"1992-11-15","13:02:07",-7.18,105.34,2,4.9
"1992-11-15","13:06:06",-9,116.5,166,3
"1992-11-15","13:48:35",-7.14,105.25,15,2.1
"1992-11-15","15:24:16",-9.8,114.5,105,3.6
"1992-11-15","15:57:03",-11.32,115.04,1,5
"1992-11-15","15:57:03",-11.32,115.04,1,4.8
"1992-11-15","15:57:07",-11.47,114.96,33,5
"1992-11-15","16:33:05",-8.1,117.2,194,3.6
"1992-11-15","16:35:46",1.37,129.34,25,4.7
"1992-11-15","16:35:49",1.34,129.32,51,4.7
"1992-11-15","16:35:49",1.34,129.32,51,4.6
"1992-11-15","16:48:10",-8.47,113.17,100,3.7
"1992-11-15","17:13:24",0.85,126.82,72,4.7
"1992-11-15","17:13:24",0.86,126.87,67,4.7
"1992-11-15","17:13:24",0.86,126.87,67,4.6
"1992-11-15","17:48:37",-7.52,117.16,296,4.3
"1992-11-15","17:49:44",1.3,99.23,12,2.2
"1992-11-15","19:04:58",-6.1,103.5,21,3.1
"1992-11-15","19:19:00",-8.8,110.6,100,4.9
"1992-11-15","19:33:57",0.7,99.8,80,3
"1992-11-15","20:18:57",2.57,97.77,80,2.9
"1992-11-15","20:49:31",-11.38,118.08,173,4
"1992-11-15","21:02:39",-7.83,116.32,375,4.1
"1992-11-15","21:39:15",1.29,99.5,10,2.8
"1992-11-15","22:39:21",-0.67,98.71,222,3.2
