"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2000-07-30","00:08:48",-4.52,101.9,33,4.1
"2000-07-30","00:08:48",-4.54,101.92,33,4.1
"2000-07-30","00:08:48",-4.54,101.92,33,4.2
"2000-07-30","04:05:14",-1.14,127.32,37,4.6
"2000-07-30","04:05:15",-1.16,127.3,41,4.6
"2000-07-30","04:05:15",-1.16,127.3,41,4.7
"2000-07-30","04:49:56",-3.2,139.9,100,4.9
"2000-07-30","04:49:56",-3.2,139.9,100,5.7
"2000-07-30","05:11:32",-3.66,140.31,2,4.5
"2000-07-30","05:11:32",-3.66,140.31,2,5.1
"2000-07-30","06:05:48",-2.35,119.12,33,4.3
"2000-07-30","06:05:48",-2.35,119.12,33,4.7
"2000-07-30","06:22:13",-5.06,102.71,33,4.7
"2000-07-30","06:22:13",-5.05,102.59,29,4.7
"2000-07-30","06:22:13",-5.05,102.59,29,4.6
"2000-07-30","07:20:27",-5.65,106.65,33,4.6
"2000-07-30","13:37:39",2.77,127.11,96,4.7
"2000-07-30","13:37:39",2.78,127.11,97,4.7
"2000-07-30","13:37:39",2.78,127.11,97,4.5
"2000-07-30","14:15:06",-5.21,101.94,33,3.8
"2000-07-30","14:42:40",-4.57,102.16,33,3.9
"2000-07-30","16:59:41",-7.88,122.73,245,4.4
"2000-07-30","16:59:42",-7.89,122.73,246,4.4
"2000-07-30","16:59:42",-7.89,122.73,246,4.3
"2000-07-30","17:25:50",-1.07,139.67,33,4
"2000-07-30","18:28:45",-1.8,138.99,100,4.2
"2000-07-30","20:54:40",-4.29,137.07,33,3.7
"2000-07-30","20:54:40",-4.28,137.08,33,3.7
