"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2015-03-02","01:40:52",-0.04,124.57,15,5.4
"2015-03-02","01:40:52",-0.05,124.53,71,5
"2015-03-02","01:40:52",0.04,124.48,86,4.9
"2015-03-02","01:40:53",0.04,124.51,90,5
"2015-03-02","01:40:53",0.06,124.56,95,5
"2015-03-02","03:37:00",2.57,95.82,20,4.2
"2015-03-02","03:37:01",2.56,95.95,25,4.2
"2015-03-02","03:37:01",2.56,95.95,25,4.1
"2015-03-02","03:37:04",2.51,96.06,34,3.8
"2015-03-02","06:11:46",-0.41,119.93,18,4.3
"2015-03-02","06:11:48",-0.55,120.19,35,4.2
"2015-03-02","06:11:49",-0.52,120.02,45,4.2
"2015-03-02","06:11:49",-0.52,120.02,45,3.9
"2015-03-02","10:33:14",4.81,96.07,10,4.7
"2015-03-02","10:33:15",4.79,96.14,12,5
"2015-03-02","10:33:15",4.8,96.13,12,4.7
"2015-03-02","10:33:15",4.75,96.02,10,4.7
"2015-03-02","10:33:17",4.78,96.13,29,4.7
"2015-03-02","10:33:17",4.78,96.13,29,4.6
"2015-03-02","10:59:59",1.09,126.84,12,4.2
"2015-03-02","11:00:02",1.06,126.88,72,3.9
"2015-03-02","12:46:03",-11.71,115.91,35,3.8
"2015-03-02","13:29:10",-1.85,133.33,10,4.8
"2015-03-02","13:29:11",-1.85,133.34,26,4.9
"2015-03-02","13:29:11",-1.85,133.34,26,5.1
"2015-03-02","13:29:12",-1.85,133.34,40,5.1
"2015-03-02","13:29:13",-1.85,133.4,40,5.1
"2015-03-02","13:29:14",-1.82,133.31,40,4.8
"2015-03-02","14:19:53",4.76,96.01,8,4.9
"2015-03-02","14:19:54",4.8,96.01,10,4.9
"2015-03-02","14:19:54",4.71,95.97,9,4.9
"2015-03-02","14:19:54",4.71,95.97,9,4.8
"2015-03-02","14:19:55",4.75,95.98,10,4.8
"2015-03-02","14:19:55",4.82,96.09,10,4.9
"2015-03-02","14:43:17",0.19,124.33,29,3.4
"2015-03-02","15:58:51",-1.77,133.3,10,3.1
"2015-03-02","16:21:49",-8.19,114.02,10,2
"2015-03-02","16:40:23",-0.21,122.89,50,3.1
"2015-03-02","16:40:25",-0.19,122.9,51,3.8
"2015-03-02","16:44:14",4.96,96,25,2.7
"2015-03-02","17:11:07",-0.32,125.24,10,3.3
"2015-03-02","17:53:17",-8.17,114.06,10,2
"2015-03-02","17:53:40",2.05,93.82,21,4.3
"2015-03-02","17:53:42",2.02,94,30,4.2
"2015-03-02","17:53:43",2.14,93.96,35,4.2
"2015-03-02","17:53:43",2.14,93.96,35,4.1
"2015-03-02","18:10:07",-7.08,125.29,540,4.7
"2015-03-02","18:10:07",-6.99,125.3,546,4.7
"2015-03-02","18:10:07",-7.01,125.27,548,4.7
"2015-03-02","18:10:08",-7,125.28,547,4.7
"2015-03-02","18:10:08",-7,125.27,552,4.8
"2015-03-02","21:24:58",-9.8,107.25,35,3.4
"2015-03-02","22:51:19",0.49,99.86,10,3.7
"2015-03-02","23:01:32",0.95,126.41,39,4
"2015-03-02","23:01:32",0.95,126.41,39,3.9
"2015-03-02","23:01:35",0.98,126.47,66,4
"2015-03-02","23:01:36",0.95,126.56,43,3.4
"2015-03-02","23:15:33",-6.57,129.52,165,3.2
"2015-03-02","23:48:35",4.87,96,10,4.6
"2015-03-02","23:48:37",4.96,96.02,29,4.7
"2015-03-02","23:48:38",4.82,96.08,29,4.5
"2015-03-02","23:48:38",4.82,96.08,29,4.4
"2015-03-02","23:48:40",4.91,96.25,52,4.5
