"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-01-14","00:47:35",4.8,126.4,20,5.1
"2007-01-14","00:47:36",4.59,126.18,35,5
"2007-01-14","00:47:44",4.48,126.31,112,5
"2007-01-14","00:47:44",4.54,126.27,122,4.9
"2007-01-14","00:47:44",4.48,126.31,112,4.8
"2007-01-14","05:54:03",-6.08,128.08,396,3.5
"2007-01-14","10:40:48",-6.61,129.45,168,4.7
"2007-01-14","10:40:49",-6.64,129.51,185,4.7
"2007-01-14","10:40:49",-6.64,129.51,185,4.8
"2007-01-14","10:40:51",-6.89,129.59,232,4.9
"2007-01-14","10:40:53",-6.9,129.4,206,5
"2007-01-14","15:39:45",2.3,126.79,10,4.7
"2007-01-14","15:39:49",2.28,126.93,35,4.7
"2007-01-14","15:39:49",2.28,126.93,35,4.5
"2007-01-14","16:49:27",-5.19,128.62,170,3
"2007-01-14","22:09:40",1.25,97.77,30,4.1
"2007-01-14","22:09:40",1.24,97.78,35,4.1
"2007-01-14","22:09:40",1.24,97.78,35,3.8
"2007-01-14","22:50:57",-6.27,128.34,310,4.1
"2007-01-14","22:50:59",-6.39,128.37,333,4.1
