"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2010-10-01","01:24:25",-11.13,113.64,10,5.6
"2010-10-01","01:24:26",-10.93,113.79,15,5.3
"2010-10-01","01:24:28",-10.89,113.83,35,5.3
"2010-10-01","01:24:28",-10.95,113.66,41,5.5
"2010-10-01","01:24:28",-10.89,113.83,35,5.5
"2010-10-01","01:24:29",-10.92,113.75,40,5.5
"2010-10-01","01:32:42",-5.05,133.33,25,4.3
"2010-10-01","01:32:42",-5.05,133.33,25,4
"2010-10-01","01:32:43",-5.04,133.44,33,4.3
"2010-10-01","03:37:36",0.43,121.9,155,2.9
"2010-10-01","05:00:17",5.35,125.67,184,4.7
"2010-10-01","05:00:17",5.21,125.38,182,5
"2010-10-01","05:00:17",5.21,125.38,182,4.7
"2010-10-01","05:00:18",5.27,125.41,195,5
"2010-10-01","05:00:18",5.33,125.48,181,5
"2010-10-01","05:00:19",5.29,125.52,193,4.9
"2010-10-01","05:15:05",-1.11,123.5,10,3.6
"2010-10-01","06:15:27",-5.72,133.6,50,3.5
"2010-10-01","06:31:30",0.44,121.96,182,3.6
"2010-10-01","06:31:32",0.37,121.91,166,3.6
"2010-10-01","06:44:07",-4.56,125.32,441,4.3
"2010-10-01","06:44:07",-4.56,125.32,441,3.2
"2010-10-01","06:44:08",-4.58,125.36,462,4.1
"2010-10-01","06:54:30",-2.51,118.86,10,2.5
"2010-10-01","07:58:23",-4.17,128.73,159,4.8
"2010-10-01","07:58:23",-4.12,128.75,153,5
"2010-10-01","07:58:24",-4.13,128.71,135,4.8
"2010-10-01","07:58:24",-4.16,128.68,163,4.8
"2010-10-01","07:58:24",-4.08,128.76,145,4.8
"2010-10-01","08:51:00",-7.62,106.96,10,3.5
"2010-10-01","08:52:45",0.22,126.15,10,3.7
"2010-10-01","08:52:51",0.56,128.09,10,3.5
"2010-10-01","09:05:53",-7.24,129.6,116,4.6
"2010-10-01","09:05:55",-7.11,129.5,139,4.6
"2010-10-01","09:05:55",-7.11,129.5,139,3.9
"2010-10-01","09:09:33",5.93,125.61,73,4.8
"2010-10-01","09:09:33",5.96,125.71,80,5
"2010-10-01","09:09:33",5.93,125.61,73,4.4
"2010-10-01","09:09:34",5.7,125.53,10,5.1
"2010-10-01","09:09:34",5.95,125.66,92,4.8
"2010-10-01","09:59:26",0.78,126.17,22,3.5
"2010-10-01","10:06:51",-0.19,122.61,10,2.6
"2010-10-01","13:17:18",-5.23,134.63,35,3.9
"2010-10-01","19:44:23",5.74,127.36,53,3.6
"2010-10-01","20:32:09",-4.98,133.48,25,3.8
"2010-10-01","20:58:53",0.3,122.04,174,3.4
"2010-10-01","20:58:55",0.3,122.03,150,3.5
"2010-10-01","21:04:01",-4.46,102.61,56,3.7
"2010-10-01","23:03:25",-8.75,120.28,18,3.3
"2010-10-01","23:27:49",-1.59,132.62,109,4.4
"2010-10-01","23:27:51",-1.71,132.62,35,4.4
"2010-10-01","23:50:55",-7.48,129.01,162,4.6
"2010-10-01","23:50:55",-7.48,129.2,131,3.8
"2010-10-01","23:50:55",-7.46,129.18,130,4.6
