"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1998-09-06","04:05:56",5.23,126.22,33,3.6
"1998-09-06","04:34:06",1.42,124.61,200,4.4
"1998-09-06","04:34:07",1.39,124.6,210,4.4
"1998-09-06","04:34:07",1.39,124.6,210,4.3
"1998-09-06","04:44:56",-2.39,140.69,2,4.8
"1998-09-06","06:28:13",5.41,126.78,33,3.9
"1998-09-06","07:50:34",5.47,126.73,62,4.5
"1998-09-06","07:50:35",5.44,126.66,72,4.5
"1998-09-06","07:50:35",5.44,126.66,72,4.4
"1998-09-06","08:25:58",5.18,125.66,98,3.8
"1998-09-06","08:39:57",0.78,121.67,33,4.7
"1998-09-06","08:40:02",0.58,121.33,94,4.7
"1998-09-06","08:40:02",0.58,121.33,94,4
"1998-09-06","11:08:06",1.2,121.96,33,3.8
"1998-09-06","12:31:53",-3.35,140.25,19,4.2
"1998-09-06","12:31:53",-3.35,140.25,19,3.8
"1998-09-06","12:31:54",-3.35,140.28,33,4.2
"1998-09-06","14:15:37",-8.09,127.91,407,3.2
"1998-09-06","15:28:10",-7.05,102.39,33,3.7
"1998-09-06","18:28:25",-3.93,128.44,33,4.1
"1998-09-06","18:28:32",-3.74,128.94,135,4.1
"1998-09-06","18:28:32",-3.74,128.94,135,4
"1998-09-06","22:15:46",-4.93,126.7,360,3.6
"1998-09-06","22:18:03",-9.21,115.67,91,4.2
"1998-09-06","22:18:03",-9.21,115.67,91,4.9
