"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1992-03-10","00:14:05",-9.9,118.2,231,4.1
"1992-03-10","03:12:06",-3.16,130.02,46,5
"1992-03-10","03:12:06",-3.16,130.02,46,4.7
"1992-03-10","03:12:07",-3.23,129.91,57,5
"1992-03-10","03:30:37",-9.5,118.4,331,4.1
"1992-03-10","05:53:10",1.74,99.12,5,2.6
"1992-03-10","06:32:17",0.8,98.1,35,2.5
"1992-03-10","06:56:34",1.73,99.15,15,2.6
"1992-03-10","07:00:51",-9.2,113.9,61,3.4
"1992-03-10","07:01:54",1.75,99.11,1,2.4
"1992-03-10","07:26:29",1.72,99.15,2,2.2
"1992-03-10","07:53:29",-7.7,118.6,189,4.1
"1992-03-10","08:36:39",-9.25,115.99,70,3
"1992-03-10","10:30:30",0.9,98.6,115,2.3
"1992-03-10","12:45:34",1.72,99.13,8,2.9
"1992-03-10","13:11:31",-8.9,120.1,200,4.2
"1992-03-10","18:05:50",1.74,99.14,7,2.3
"1992-03-10","18:20:19",2.52,97.82,51,2.4
"1992-03-10","19:05:10",-9.6,119.44,149,4.6
"1992-03-10","20:29:49",-8.83,116.23,100,3.1
"1992-03-10","21:52:25",1.73,99.13,7,2.2
"1992-03-10","22:41:27",-8.85,113.09,159,3.8
"1992-03-10","22:55:32",-1.71,123.24,222,3.4
"1992-03-10","23:02:51",-9.19,116.69,120,3.9
