"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2016-01-18","03:44:33",-10.3,123.63,10,3.8
"2016-01-18","03:44:34",-10.27,123.81,10,4
"2016-01-18","03:44:36",-10.27,123.67,12,3.9
"2016-01-18","03:53:02",-8.63,124.89,10,3.2
"2016-01-18","03:53:06",-8.65,124.5,10,3.5
"2016-01-18","05:11:01",-2.44,133.27,69,4.1
"2016-01-18","05:11:02",-2.4,133.27,35,3.5
"2016-01-18","05:27:37",-9.1,124.26,83,4.1
"2016-01-18","05:27:37",-9.18,124.22,100,4.6
"2016-01-18","05:44:39",-9.56,112.84,10,3.5
"2016-01-18","05:44:40",-9.62,112.85,36,3.5
"2016-01-18","09:55:32",-2.83,129.23,10,3.5
"2016-01-18","10:07:32",-9.48,117.97,10,4
"2016-01-18","10:07:37",-9.52,117.94,124,3.5
"2016-01-18","12:41:03",-9.31,121.26,100,3.5
"2016-01-18","12:41:06",-9.25,121.26,87,3.1
"2016-01-18","13:47:30",4.42,123.23,10,4.2
"2016-01-18","13:47:31",4.07,123.42,10,4.2
"2016-01-18","14:11:54",-0.25,123,10,2.9
"2016-01-18","14:20:54",-2.53,140.6,11,3.4
"2016-01-18","14:54:16",-9.08,112.21,21,2.7
"2016-01-18","14:54:16   ",-9.08,112.21,21,2.8
"2016-01-18","15:45:19",-5.04,133.8,11,4.2
"2016-01-18","15:45:20",-5.05,133.84,28,4.1
"2016-01-18","15:45:22",-4.88,133.89,83,4.4
"2016-01-18","16:17:30",-3.72,127.33,10,4.2
"2016-01-18","16:17:32",-3.81,127.34,20,4.4
"2016-01-18","16:17:33",-3.81,127.34,25,4.5
"2016-01-18","16:17:33",-3.86,127.3,34,4.1
"2016-01-18","16:17:34",-3.89,127.36,40,4.3
"2016-01-18","17:25:12",-8.82,111.2,22,2.8
"2016-01-18","18:19:49",-4,127.33,10,3.6
"2016-01-18","18:19:51",-4.08,127.38,34,4
"2016-01-18","18:41:16",-0.38,132.33,10,2.5
"2016-01-18","19:21:50",-0.27,129.52,10,5.2
"2016-01-18","19:21:50",-0.22,129.61,10,5.1
"2016-01-18","19:21:50",-0.24,129.62,10,5.1
"2016-01-18","19:21:50",-0.32,129.53,15,5.4
"2016-01-18","19:21:52",-0.24,129.58,22,5.4
"2016-01-18","19:37:19",-2.31,140.37,10,2.3
"2016-01-18","22:09:00",1.8,124.14,323,3.2
"2016-01-18","23:01:59",-6.81,106.93,32,3
"2016-01-18","23:43:25",-9.42,107.07,37,3.5
