"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2001-11-05","03:20:20",3.84,99.62,33,4.3
"2001-11-05","03:20:20",3.84,99.62,33,4.4
"2001-11-05","03:34:09",-9.17,114.31,99,4.3
"2001-11-05","06:51:46",-6.84,130.34,33,4.8
"2001-11-05","06:51:46",-6.88,130.34,33,4.8
"2001-11-05","06:51:46",-6.88,130.34,33,5
"2001-11-05","07:03:57",-7.22,128.55,95,4.2
"2001-11-05","07:03:57",-7.22,128.55,95,4.6
"2001-11-05","07:03:59",-7.28,128.36,120,4.2
"2001-11-05","12:24:43",-9.44,114.79,44,4.1
"2001-11-05","14:12:28",-9.11,111.34,57,3.8
"2001-11-05","16:19:52",0.5,126.07,33,4.4
"2001-11-05","16:19:52",0.52,126.08,33,4.4
"2001-11-05","16:19:52",0.52,126.08,33,4.7
"2001-11-05","18:17:43",0.23,98.21,33,3.9
"2001-11-05","20:21:46",-8.08,114.88,16,4.8
"2001-11-05","20:21:46",-8.08,114.88,16,4.9
"2001-11-05","20:53:17",-8.18,123.87,33,5
"2001-11-05","20:53:17",-8.19,123.85,38,5
