"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2012-04-25","01:39:14",-9.03,116.21,57,2.6
"2012-04-25","01:42:34",-0.09,123.43,114,3.2
"2012-04-25","01:49:31",-9.83,125.14,35,4.6
"2012-04-25","01:49:31",-9.83,125.14,35,3.4
"2012-04-25","01:49:37",-9.69,124.82,40,4.4
"2012-04-25","01:57:19",-1.56,126.42,23,3.6
"2012-04-25","01:57:19",-1.56,126.42,23,3.5
"2012-04-25","02:10:24",4.36,93.35,10,4.3
"2012-04-25","02:10:24",4.36,93.35,10,4.4
"2012-04-25","02:13:10",1.4,92.54,10,4.7
"2012-04-25","03:45:28",1.16,91.57,10,4.4
"2012-04-25","03:45:28",1.27,91.59,10,4.5
"2012-04-25","03:45:29",1.26,91.76,10,4.4
"2012-04-25","03:45:29",1.26,91.76,10,4.1
"2012-04-25","03:45:42",1.71,92.61,10,4.5
"2012-04-25","06:32:36",-8.64,108.93,25,3.6
"2012-04-25","06:41:33",-1.64,119.74,17,3.4
"2012-04-25","07:37:37",-3.57,121.68,17,3.3
"2012-04-25","07:37:37",-3.57,121.68,17,3.4
"2012-04-25","08:38:38",3.26,92.94,10,4.7
"2012-04-25","08:38:41",3.26,93.04,35,4.7
"2012-04-25","08:38:41",3.26,93.04,35,4.2
"2012-04-25","08:38:45",3.38,93.33,32,4.7
"2012-04-25","09:05:55",3.17,92.84,10,4
"2012-04-25","09:05:58",3.28,93.05,35,4
"2012-04-25","09:05:58",3.28,93.05,35,4.2
"2012-04-25","09:34:10",1.77,122.52,25,3.2
"2012-04-25","11:51:55",-6.04,127.84,432,4.2
"2012-04-25","11:51:57",-6.17,127.75,400,3.7
"2012-04-25","11:58:57",-11.19,118.24,10,3.2
"2012-04-25","12:00:23",-4.53,102.65,59,4.5
"2012-04-25","12:00:23",-4.53,102.65,59,4.2
"2012-04-25","12:00:24",-4.57,102.67,33,4.4
"2012-04-25","12:00:24",-4.28,102.8,63,4.5
"2012-04-25","12:02:43",-0.1,119.59,10,3.4
"2012-04-25","12:09:40",-1.59,126.46,30,4
"2012-04-25","12:09:40",-1.66,126.48,29,3.9
"2012-04-25","12:17:05",-1.55,134.33,10,3
"2012-04-25","12:43:17",-2.67,121.83,10,3.7
"2012-04-25","13:33:37",-8.15,123.41,250,3.8
"2012-04-25","13:33:38",-7.51,123.25,12,4.3
"2012-04-25","15:11:24",-7.33,120.88,198,2.3
"2012-04-25","16:17:42",1.15,95.64,10,4.1
"2012-04-25","16:17:42",1.18,95.67,10,4.1
"2012-04-25","16:17:44",1.26,95.75,24,4.1
"2012-04-25","16:17:46",1.21,95.72,35,4.1
"2012-04-25","16:34:10",1.06,95.45,35,3.7
"2012-04-25","21:03:51",-1.53,134.45,10,3.8
"2012-04-25","21:04:23",1.23,95.49,10,4.3
"2012-04-25","21:04:24",1.12,95.57,10,4.1
"2012-04-25","21:04:24",1.09,95.6,10,4.4
"2012-04-25","21:04:25",1.27,95.57,28,4.5
"2012-04-25","21:04:28",1.24,95.71,35,4.1
"2012-04-25","22:28:25",-7.03,127.65,274,2.6
"2012-04-25","23:03:32",-3.78,129.77,35,3.7
"2012-04-25","23:32:36",0.68,121.18,51,3.9
"2012-04-25","23:34:56",2.79,92.42,35,3.6
"2012-04-25","23:35:02",2.92,92.94,10,4.4
