"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2013-07-23","01:46:34",4.72,126.6,74,4.9
"2013-07-23","01:46:35",4.7,126.63,77,4.8
"2013-07-23","01:46:35",4.84,126.68,80,4.9
"2013-07-23","01:46:35",4.7,126.63,77,4.9
"2013-07-23","01:46:36",4.71,126.72,81,4.9
"2013-07-23","01:46:36",4.8,126.75,73,4.8
"2013-07-23","02:19:46",2.69,125.44,124,4.8
"2013-07-23","02:19:49",2.59,125.61,150,4.9
"2013-07-23","02:19:49",2.59,125.61,150,4.7
"2013-07-23","02:19:51",2.62,125.67,151,5
"2013-07-23","02:19:51",2.74,125.63,161,5
"2013-07-23","02:19:52",2.7,125.7,157,4.8
"2013-07-23","05:25:56",-4.51,102.4,56,4.6
"2013-07-23","05:25:58",-4.51,102.57,29,4.3
"2013-07-23","05:25:58",-4.46,102.65,67,4.6
"2013-07-23","05:25:58",-4.46,102.65,67,4.3
"2013-07-23","07:18:54",-3.64,127.07,17,3.9
"2013-07-23","07:18:54",-3.66,127.11,42,3.7
"2013-07-23","08:26:13",4.71,125.84,196,4.3
"2013-07-23","15:45:15",-4.76,102.59,50,4.5
"2013-07-23","15:45:15",-4.76,102.59,50,4.4
"2013-07-23","15:45:16",-4.75,102.59,30,4.4
"2013-07-23","15:45:17",-4.6,102.7,62,4.5
"2013-07-23","19:35:22",-7.9,129.57,26,4.7
"2013-07-23","19:35:23",-7.97,129.54,35,4.7
"2013-07-23","19:35:23",-7.96,129.53,30,4.8
"2013-07-23","19:35:23",-7.97,129.54,35,4.6
"2013-07-23","19:35:24",-7.93,129.63,10,5
"2013-07-23","19:35:25",-8.09,129.74,78,4.7
