"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1993-04-19","01:44:28",0.63,128.29,33,4.6
"1993-04-19","01:44:28",0.64,128.3,33,4.6
"1993-04-19","01:44:28",0.64,128.3,33,4.5
"1993-04-19","09:17:53",-7,109.1,231,3.7
"1993-04-19","10:11:22",-7.5,105.8,4,2.5
"1993-04-19","12:07:29",-7.8,107.2,67,3.2
"1993-04-19","13:02:42",-7.84,117.92,33,3.9
"1993-04-19","13:02:43",-7.87,117.91,33,3.9
"1993-04-19","13:02:43",-7.87,117.91,33,4.2
"1993-04-19","14:01:25",-1.69,135.37,33,4.9
"1993-04-19","14:01:26",-1.65,135.4,35,4.9
"1993-04-19","15:55:30",1.18,122.61,24,4.8
"1993-04-19","15:55:30",1.16,122.61,25,4.8
"1993-04-19","21:01:48",4.01,128.2,24,6.8
"1993-04-19","21:01:54",4.02,128.27,76,6.8
"1993-04-19","21:01:54",4.02,128.27,76,6.1
