"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1992-07-12","00:46:06",-7.5,107.5,30,2.5
"1992-07-12","05:15:15",-9.8,113.8,21,3.8
"1992-07-12","07:22:19",-8.5,119.2,85,4.3
"1992-07-12","10:44:33",-9.9,113.8,21,3.2
"1992-07-12","12:10:39",-2.97,139.24,33,4.2
"1992-07-12","12:10:39",-2.98,139.25,33,4.2
"1992-07-12","12:10:39",-2.98,139.25,33,4.1
"1992-07-12","14:09:18",-8.8,117.6,118,3.5
"1992-07-12","15:32:44",-9.66,115.35,62,3.1
"1992-07-12","17:37:04",-7.1,129.27,109,4.9
"1992-07-12","17:37:05",-7.11,129.32,114,4.9
"1992-07-12","22:51:59",-8.39,115.66,22,2.8
"1992-07-12","23:18:15",-8.69,114.41,124,3.5
"1992-07-12","23:40:59",3.09,122,616,5.8
"1992-07-12","23:41:00",3.09,122.03,628,5.5
"1992-07-12","23:41:00",3.09,122.03,628,5.4
