"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2001-02-28","00:22:10",-9.59,115.14,33,4
"2001-02-28","00:22:10",-9.59,115.14,33,4.4
"2001-02-28","01:07:14",-9.29,113.18,33,4.4
"2001-02-28","03:30:00",0.59,99.82,159,4.3
"2001-02-28","03:30:00",0.59,99.82,159,4.2
"2001-02-28","04:54:24",-6.38,104.29,33,4.6
"2001-02-28","04:54:24",-6.38,104.29,33,4
"2001-02-28","09:47:36",-6.31,128.37,200,4.2
"2001-02-28","09:47:39",-6.31,128.36,232,4.2
"2001-02-28","15:41:05",-8.75,111.44,33,4.7
"2001-02-28","15:41:05",-8.75,111.39,33,4.7
"2001-02-28","15:41:05",-8.75,111.39,33,4.4
"2001-02-28","20:56:23",-6.6,104.91,33,4.4
"2001-02-28","20:56:23",-6.6,104.91,33,3.8
