"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2013-01-19","01:07:15",-1.31,119.46,10,3.7
"2013-01-19","07:52:01",-1.39,119.45,10,3.7
"2013-01-19","07:52:03",-1.39,119.44,51,4.3
"2013-01-19","10:07:48",1.74,128.02,152,3.5
"2013-01-19","11:21:32",0.08,121.77,180,2.5
"2013-01-19","11:33:10",-3.32,139.98,176,4.9
"2013-01-19","11:33:13",-3.82,139.83,35,4.2
"2013-01-19","11:33:13",-3.82,139.83,35,4
"2013-01-19","11:33:18",-4.16,140.26,41,4.2
"2013-01-19","13:30:04",-6.49,125.89,499,2.6
"2013-01-19","15:12:09",-0.19,125.33,10,3.8
"2013-01-19","15:12:11",-0.21,125.32,52,3.2
"2013-01-19","15:32:35",-4.03,127.94,254,3.1
"2013-01-19","17:08:29",-7.84,120.53,300,4
"2013-01-19","17:08:31",-7.86,120.5,280,4
"2013-01-19","18:32:33",-8.69,118.66,120,3.1
"2013-01-19","20:00:24",-0.01,122.16,250,3.8
"2013-01-19","20:00:27",-0.08,122.18,261,4.1
"2013-01-19","20:11:48",1.24,120.63,10,3.6
"2013-01-19","20:32:31",-0.37,100.42,10,2.7
"2013-01-19","21:15:04",-7.45,129.03,171,3
"2013-01-19","21:36:55",2.27,99.42,150,4.2
"2013-01-19","21:36:59",1.93,99.33,141,3.3
"2013-01-19","22:22:27",2.38,95.88,25,4.1
"2013-01-19","22:22:27",2.38,95.88,25,4.2
"2013-01-19","22:22:32",2.49,96.02,62,4.1
