"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2007-02-06","00:59:50",-8.63,112.56,41,4
"2007-02-06","00:59:50",-8.63,112.56,41,4.1
"2007-02-06","00:59:55",-8.46,112.8,88,4
"2007-02-06","01:40:04",-5.19,102.28,39,4.5
"2007-02-06","01:40:04",-5.23,102.32,46,4.5
"2007-02-06","01:40:04",-5.23,102.32,46,4.4
"2007-02-06","03:35:37",-0.43,125.71,35,4.2
"2007-02-06","04:35:51",-2.42,139.59,35,4.2
"2007-02-06","14:02:55",-8.43,110.93,10,4.4
"2007-02-06","14:02:59",-8.44,110.95,35,4.4
"2007-02-06","14:02:59",-8.44,110.95,35,4
"2007-02-06","14:05:18",1.68,96.88,35,3.9
"2007-02-06","18:53:54",-9.37,123.67,10,4.6
"2007-02-06","18:53:58",-9.41,123.89,44,4.6
