"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2002-04-08","00:11:51",-8.29,126.99,90,3.7
"2002-04-08","00:16:20",-0.97,133.32,52,3.9
"2002-04-08","00:35:20",-5.15,102.9,33,4
"2002-04-08","00:35:21",-5.14,102.86,41,4
"2002-04-08","00:35:21",-5.14,102.86,41,4.3
"2002-04-08","05:16:12",-4.01,130.73,33,3.1
"2002-04-08","05:32:41",-2.86,129.77,33,3.6
"2002-04-08","07:08:05",-8.36,120.64,33,3.6
"2002-04-08","07:09:03",3.55,98.05,33,3.7
"2002-04-08","07:12:32",3.4,97.89,2,3.9
"2002-04-08","07:51:45",-7.43,128.11,135,4.3
"2002-04-08","07:51:47",-7.51,128.05,156,4.3
"2002-04-08","07:51:47",-7.51,128.05,156,4.4
"2002-04-08","08:15:01",3.13,126.6,33,3.4
"2002-04-08","10:03:41",-7.85,128.6,195,3.5
"2002-04-08","12:05:58",-7.32,124.8,33,3.7
"2002-04-08","12:26:01",-3.15,136.01,33,3.5
"2002-04-08","12:53:47",-9.8,114.16,54,3.4
"2002-04-08","13:31:16",-2.12,138.14,33,3.9
"2002-04-08","14:18:59",-2.42,136.08,33,3.2
"2002-04-08","14:31:03",5.87,123.99,33,3.4
"2002-04-08","15:43:51",-8.65,116.93,122,4.6
"2002-04-08","16:22:21",2.65,128.59,188,3.7
"2002-04-08","17:23:34",-9.81,114.19,80,4.5
"2002-04-08","18:48:41",-4.09,102.29,33,4.2
"2002-04-08","18:48:42",-4.01,102.44,33,4.2
"2002-04-08","18:48:42",-4.01,102.44,33,4.6
"2002-04-08","20:04:19",1.24,126.25,33,4.6
"2002-04-08","20:04:23",1.22,126.25,64,4.6
"2002-04-08","20:04:23",1.22,126.25,64,4.5
"2002-04-08","23:31:09",-8.91,119.69,220,3.9
