"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2012-01-29","00:06:52",5.94,124.73,388,5.2
"2012-01-29","00:06:52",5.92,124.73,392,5.4
"2012-01-29","00:06:52",5.99,124.79,380,5
"2012-01-29","00:06:52",5.92,124.73,392,5.1
"2012-01-29","00:06:56",5.55,124.81,325,5.1
"2012-01-29","00:49:56",-2.91,139.37,98,4.2
"2012-01-29","00:49:59",-3.02,139.33,54,3.3
"2012-01-29","04:25:55",5.1,125.03,13,4
"2012-01-29","06:07:47",-2.68,129.45,25,3.4
"2012-01-29","06:07:48",-2.7,129.44,35,2.4
"2012-01-29","06:07:48",-2.7,129.44,35,3.4
"2012-01-29","06:38:05",2.28,96.01,28,3.2
"2012-01-29","07:35:19",-2.35,121.28,10,4.9
"2012-01-29","07:35:19",-2.32,121.3,10,4.7
"2012-01-29","07:35:20",-2.41,121.3,22,4.6
"2012-01-29","07:35:20",-2.41,121.3,22,4.3
"2012-01-29","07:35:23",-2.38,121.39,57,4.6
"2012-01-29","07:55:41",-2.34,121.27,10,4
"2012-01-29","07:55:43",-2.33,121.3,22,3.3
"2012-01-29","08:55:44",-2.42,121.3,1,4.4
"2012-01-29","08:55:44",-2.42,121.3,1,4.2
"2012-01-29","08:55:46",-2.43,121.26,10,4.8
"2012-01-29","08:55:48",-2.42,121.4,35,4.4
"2012-01-29","09:22:25",-2.51,121.35,20,3.5
"2012-01-29","09:40:12",-1.82,133.93,10,3.5
"2012-01-29","09:40:14",-1.68,133.92,24,3.4
"2012-01-29","10:51:35",0.33,120.96,41,2.3
"2012-01-29","11:14:35",-2.37,121.35,20,3.6
"2012-01-29","11:49:37",-7.71,130.23,170,2.8
"2012-01-29","11:51:58",-2.23,121.15,19,3.2
"2012-01-29","11:57:20",-5.29,128.43,350,3.4
"2012-01-29","12:24:41",-9.68,119.81,30,4
"2012-01-29","12:24:41",-9.74,119.82,35,3.2
"2012-01-29","12:47:48",0.31,97.65,29,4.5
"2012-01-29","12:47:48",0.31,97.65,29,4.1
"2012-01-29","12:47:49",0.3,97.72,35,4.5
"2012-01-29","13:18:44",-2.41,121.34,26,3.1
"2012-01-29","13:28:49",5.6,126.23,116,3.3
"2012-01-29","14:27:24",-2.36,121.14,12,2.9
"2012-01-29","16:15:48",4.94,95.85,10,3.6
"2012-01-29","16:27:34",-2.35,121.17,13,3
"2012-01-29","17:25:26",-1.5,126.41,23,3.3
"2012-01-29","17:25:28",-1.48,126.36,29,3.4
"2012-01-29","18:31:39",2.28,93.08,10,4
