"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2017-09-25","00:20:07",-8.33,115.47,10,2.7
"2017-09-25","00:25:53",-8.3,115.49,10,3
"2017-09-25","00:35:06",-8.31,115.47,10,2.7
"2017-09-25","01:19:57",-8.33,115.48,10,3
"2017-09-25","01:36:28",-8.32,115.47,10,2.9
"2017-09-25","01:54:46",-8.31,115.5,11,3.1
"2017-09-25","02:40:00",-0.07,127.09,99,3.9
"2017-09-25","03:07:59",-4.79,129.79,78,3.6
"2017-09-25","03:10:09",-8.34,115.47,10,3.3
"2017-09-25","03:32:03",-8.31,115.49,10,3.6
"2017-09-25","04:01:28",-9.62,115.98,22,3.9
"2017-09-25","04:06:55",-8.35,115.46,10,2.8
"2017-09-25","04:09:42",-8.32,115.49,10,2.9
"2017-09-25","04:14:27",-8.65,115.48,114,3.2
"2017-09-25","04:22:14",-8.34,115.47,10,3.1
"2017-09-25","04:34:35",-8.34,115.46,10,2.8
"2017-09-25","04:40:08",-8.33,115.51,10,3
"2017-09-25","04:46:37",-8.33,115.48,10,2.9
"2017-09-25","04:46:47",1.17,118.58,10,3.4
"2017-09-25","04:52:18",-8.32,115.46,10,3
"2017-09-25","04:55:22",-8.31,115.48,10,2.9
"2017-09-25","05:10:22",-8.31,115.49,10,3.8
"2017-09-25","05:19:35",-8.3,115.49,11,3
"2017-09-25","05:51:06",-8.33,115.48,10,2.7
"2017-09-25","05:52:56",-8.32,115.45,10,2.6
"2017-09-25","06:03:04",0.5,122.23,104,2.5
"2017-09-25","06:08:01",-8.31,115.47,10,2.8
"2017-09-25","06:10:15",-8.33,115.44,10,2.5
"2017-09-25","06:12:40",-8.29,115.45,13,2.7
"2017-09-25","06:17:33",-8.3,115.45,11,2.6
"2017-09-25","06:19:24",-8.3,115.46,13,2.8
"2017-09-25","06:31:20",0.96,123.04,49,2.9
"2017-09-25","07:16:23",-8.53,107.07,10,4.7
"2017-09-25","07:16:24",-8.42,107.01,34,4.7
"2017-09-25","07:16:24",-8.51,107.07,10,4.8
"2017-09-25","07:16:25",-8.38,106.96,35,4.6
"2017-09-25","07:16:26",-8.44,106.99,45,4.6
"2017-09-25","07:16:30",-8.2,107.31,75,4.1
"2017-09-25","08:02:26",-4.85,129.39,225,5
"2017-09-25","08:02:26",-4.86,129.41,220,4.7
"2017-09-25","08:02:26",-4.84,129.4,219,4.7
"2017-09-25","08:02:26",-4.85,129.39,227,4.7
"2017-09-25","08:02:26",-4.86,129.43,224,4.7
"2017-09-25","08:29:36",-8.3,115.49,10,2.6
"2017-09-25","08:37:55",-8.34,115.47,10,2.7
"2017-09-25","09:18:52",-8.32,115.47,10,2.8
"2017-09-25","09:31:48",-4.01,129.4,15,4.1
"2017-09-25","09:31:50",-3.92,129.53,35,3.8
"2017-09-25","09:34:11",-8.34,115.53,10,2.7
"2017-09-25","10:21:59",-3.53,140.12,68,4.9
"2017-09-25","10:22:00",-3.59,139.97,73,4.9
"2017-09-25","10:22:00",-3.61,140.11,80,4.9
"2017-09-25","10:22:01",-3.61,140.08,77,5.1
"2017-09-25","10:22:01",-3.63,140.11,64,4.8
"2017-09-25","11:01:21",-8.31,115.46,10,2.8
"2017-09-25","11:39:13",-8.3,115.48,10,3.3
"2017-09-25","11:43:00",-8.31,115.5,11,2.7
"2017-09-25","12:06:56",-8.32,115.5,10,3
"2017-09-25","12:26:51",-8.29,115.47,12,2.7
"2017-09-25","12:36:48",-8.31,115.43,10,2.5
"2017-09-25","12:39:55",-8.28,115.43,10,2.8
"2017-09-25","13:02:47",-8.29,115.46,10,2.7
"2017-09-25","13:14:03",0.22,123.87,193,2.9
"2017-09-25","13:16:45",-0.84,120.61,10,2.8
"2017-09-25","13:26:30",-8.32,115.46,10,2.5
"2017-09-25","13:44:52",-8.29,115.47,10,2.7
"2017-09-25","14:20:02",-0.14,121.6,22,2.7
"2017-09-25","14:37:10",0.17,126.49,10,2.8
"2017-09-25","16:10:54",-8.28,115.46,11,2.8
"2017-09-25","16:19:36",-8.28,115.46,10,2.6
"2017-09-25","16:25:13",-8.31,115.45,11,2.5
"2017-09-25","16:27:54",-3.55,140.32,10,3.3
"2017-09-25","17:25:40",-6.29,130.27,131,3.7
"2017-09-25","18:10:42",-6.37,106.12,162,5.1
"2017-09-25","18:10:42",-6.38,106.09,172,4.6
"2017-09-25","18:10:43",-5.93,106.39,150,5.1
"2017-09-25","18:10:43",-6.06,106.28,164,5.1
"2017-09-25","19:37:22",-8.31,115.47,10,3.4
"2017-09-25","19:42:40",-1.23,120.37,10,3.8
"2017-09-25","20:02:27",-8.31,115.48,10,3.2
"2017-09-25","20:08:22",-5.85,107.78,303,4.2
"2017-09-25","20:08:23",-5.88,107.73,307,4.2
"2017-09-25","20:08:25",-6.21,107.74,303,4.2
"2017-09-25","21:05:12",-2.91,129.71,19,3.1
"2017-09-25","22:07:03",0.85,124.38,211,4.8
"2017-09-25","22:07:03",0.82,124.33,220,5
"2017-09-25","22:07:03",0.88,124.37,214,4.7
"2017-09-25","22:07:03",0.86,124.35,223,4.9
"2017-09-25","22:59:40",-10.75,116,15,4.4
"2017-09-25","22:59:44",-10.67,115.85,40,4.3
"2017-09-25","23:57:45",-4.99,130.44,101,4.4
"2017-09-25","23:57:45",-4.99,130.41,96,4.4
"2017-09-25","23:57:46",-4.95,130.55,104,4.5
