"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2011-05-31","00:42:17",-8.36,116.96,10,3.8
"2011-05-31","00:42:19",-8.37,117.09,35,3.6
"2011-05-31","01:17:43",1.33,98.84,90,3.9
"2011-05-31","01:17:46",1.46,98.86,70,3.8
"2011-05-31","01:56:06",-8.14,107.37,19,4.1
"2011-05-31","04:40:22",-8.15,117.72,20,4.2
"2011-05-31","04:40:24",-8.14,117.8,35,4
"2011-05-31","07:59:41",-9.33,108.91,11,4.8
"2011-05-31","07:59:42",-9.19,108.89,27,4.7
"2011-05-31","07:59:42",-9.19,108.89,27,4.5
"2011-05-31","07:59:43",-9.33,108.9,38,4.6
"2011-05-31","07:59:43",-9.26,108.87,35,4.6
"2011-05-31","07:59:44",-9.14,108.9,43,4.7
"2011-05-31","09:23:26",-6,127.63,432,4.9
"2011-05-31","09:23:26",-6.07,127.73,400,4.4
"2011-05-31","09:23:26",-6.07,127.73,400,4.1
"2011-05-31","09:23:27",-6.06,127.69,406,4.4
"2011-05-31","09:23:28",-6.03,127.84,397,4.4
"2011-05-31","10:45:19",-3.16,122.43,10,3.9
"2011-05-31","10:48:43",-0.05,122.99,170,3.2
"2011-05-31","10:48:44",0.27,123.47,21,4.1
"2011-05-31","11:12:28",-9.07,108.53,12,4.8
"2011-05-31","11:12:28",-8.93,108.58,31,4.5
"2011-05-31","11:12:28",-9.03,108.48,31,4.5
"2011-05-31","11:12:28",-9.03,108.53,10,4.8
"2011-05-31","11:12:28",-9.03,108.48,31,4.4
"2011-05-31","11:12:31",-8.88,108.48,51,4.6
"2011-05-31","15:17:38",-2.47,140.14,14,4.8
"2011-05-31","15:17:39",-2.39,140.24,10,4.6
"2011-05-31","15:17:40",-2.54,140.16,25,4.8
"2011-05-31","15:17:40",-2.54,140.16,25,4.6
"2011-05-31","15:17:42",-2.53,140.19,40,4.7
"2011-05-31","15:22:40",-4.26,101.99,36,3.7
"2011-05-31","17:16:01",-6.4,128.8,363,3.3
"2011-05-31","17:23:16",-7.38,128.29,121,2.9
"2011-05-31","19:14:30",-7.78,117,20,3.9
"2011-05-31","20:13:40",0.19,98.49,44,4.6
"2011-05-31","20:13:40",0.21,98.44,48,4.6
"2011-05-31","20:13:40",0.21,98.44,48,4.3
"2011-05-31","20:13:43",0.49,98.5,30,3.6
