"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2009-01-11","01:02:23",-0.62,133.26,66,3.9
"2009-01-11","01:09:28",-0.56,132.54,78,4
"2009-01-11","01:41:20",-0.49,131.82,91,3.9
"2009-01-11","02:10:00",-0.56,132.72,10,3.9
"2009-01-11","02:17:58",-0.58,132.77,7,4.4
"2009-01-11","03:04:30",-8.01,121.39,37,3.7
"2009-01-11","03:04:30",-7.96,121.49,43,3.6
"2009-01-11","05:31:00",-4.17,127.62,47,2.9
"2009-01-11","06:15:20",-1.75,130.06,10,2.9
"2009-01-11","07:44:14",-0.03,123.47,30,3.7
"2009-01-11","09:46:56",-5.99,130.73,35,4.5
"2009-01-11","09:47:02",-6.57,130.69,124,4.5
"2009-01-11","09:47:02",-6.57,130.69,124,4.1
"2009-01-11","12:17:17",-0.45,133.32,28,4.6
"2009-01-11","12:17:17",-0.45,133.32,28,4.2
"2009-01-11","12:17:18",-0.41,133.4,35,4.6
"2009-01-11","13:14:29",-0.55,132.6,10,4
"2009-01-11","13:47:06",0.67,125.99,10,3.5
"2009-01-11","14:02:06",-0.47,133.04,32,4.3
"2009-01-11","14:02:09",-0.51,132.64,66,4.5
"2009-01-11","14:15:52",-0.71,133.65,10,5
"2009-01-11","14:15:54",-0.92,133.57,10,5.4
"2009-01-11","14:15:54",-0.77,133.51,27,5
"2009-01-11","14:15:55",-0.92,133.51,29,4.9
"2009-01-11","14:15:55",-0.7,133.6,31,5.1
"2009-01-11","14:15:55",-0.92,133.51,29,4.8
"2009-01-11","14:58:00",-1.39,101.59,10,3.9
"2009-01-11","15:32:03",-0.72,133.07,10,3.7
"2009-01-11","17:58:38",5.91,124.16,82,4.8
"2009-01-11","18:13:00",-0.5,132.9,22,5.1
"2009-01-11","18:13:01",-0.54,132.88,35,5.2
"2009-01-11","18:13:03",-0.49,133.1,52,4.9
"2009-01-11","18:13:05",-0.7,132.7,23,5.1
"2009-01-11","18:13:06",-0.69,132.86,84,5.2
"2009-01-11","18:13:06",-0.69,132.86,84,4.9
"2009-01-11","19:50:43",-1.8,99.4,20,4.9
"2009-01-11","19:50:43",-1.76,99.42,20,4.8
"2009-01-11","19:50:44",-1.81,99.48,10,4.9
"2009-01-11","19:50:45",-1.62,99.6,30,5
"2009-01-11","19:50:45",-1.62,99.6,30,4.7
"2009-01-11","19:50:46",-1.59,99.73,35,5
"2009-01-11","20:13:15",-0.56,132.79,35,4.9
"2009-01-11","20:13:16",-0.52,132.78,22,4.8
"2009-01-11","20:13:16",-0.86,132.46,35,4.9
"2009-01-11","20:13:16",-0.86,132.46,35,4
"2009-01-11","21:31:30",-5.9,106.05,172,4.1
"2009-01-11","21:31:30",-5.9,106.05,172,4.3
"2009-01-11","21:31:31",-6.22,105.94,166,4.1
"2009-01-11","21:31:32",-5.76,106.05,186,4.1
"2009-01-11","22:01:57",-0.68,133.67,20,3.9
