"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1988-10-09","01:08:46",4.27,126.89,33,4.8
"1988-10-09","01:08:46",4.23,126.86,33,4.8
"1988-10-09","01:08:46",4.23,126.86,33,4.6
"1988-10-09","04:16:54",4.17,126.57,48,5.4
"1988-10-09","04:16:54",4.17,126.57,48,5.2
"1988-10-09","04:16:55",4.16,126.58,48,5.4
"1988-10-09","05:35:43",3.98,126.49,62,4.1
"1988-10-09","05:35:43",3.98,126.46,60,4.1
"1988-10-09","05:35:43",3.98,126.46,60,4.2
"1988-10-09","05:46:34",4.15,126.51,33,4.4
"1988-10-09","05:56:52",4.21,126.77,33,4.6
"1988-10-09","05:56:52",4.15,126.61,33,4.6
"1988-10-09","05:56:52",4.15,126.61,33,4.5
"1988-10-09","09:22:45",0.03,123.42,150,4.7
"1988-10-09","09:22:47",-0.02,123.4,166,4.7
"1988-10-09","09:22:47",-0.02,123.4,166,4.5
"1988-10-09","22:41:07",-9.67,108.75,26,5.2
"1988-10-09","22:41:10",-9.67,108.77,53,5.1
"1988-10-09","22:41:10",-9.67,108.77,53,5
