"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"2010-04-18","01:17:29",2.73,127.78,46,4.2
"2010-04-18","01:17:32",2.45,126.8,10,4.4
"2010-04-18","01:17:32",2.48,126.85,53,4.2
"2010-04-18","01:17:32",2.48,126.85,53,3.9
"2010-04-18","04:29:32",2,97.47,10,2.7
"2010-04-18","04:29:32",2,97.47,10,2.8
"2010-04-18","04:50:17",0.96,97.29,10,3.2
"2010-04-18","04:50:18",0.85,97.41,27,3.5
"2010-04-18","05:15:14",1.94,96.75,28,4.1
"2010-04-18","06:45:39",-8.5,113.8,126,3.8
"2010-04-18","06:45:42",-8.54,113.79,101,4.1
"2010-04-18","10:11:25",-6.16,130.24,108,4.4
"2010-04-18","10:11:25",-6.16,130.73,124,4.4
"2010-04-18","10:11:25",-6.16,130.73,124,4
"2010-04-18","11:00:57",3.21,95.82,31,3.6
"2010-04-18","11:00:59",2.92,96.03,77,3.6
"2010-04-18","13:42:18",-0.75,121.74,10,3.6
"2010-04-18","13:50:05",-4.24,119.39,179,2.7
"2010-04-18","14:14:59",0.51,126.2,10,3.8
"2010-04-18","14:15:00",0.58,126.24,44,4.2
"2010-04-18","14:15:00",0.58,126.24,44,4
"2010-04-18","14:15:01",0.55,126.38,59,4.2
"2010-04-18","14:52:01",-9.14,113.91,118,3.3
"2010-04-18","15:15:43",-8.3,124.64,10,4.6
"2010-04-18","15:15:45",-8.47,124.39,20,4.6
"2010-04-18","15:15:45",-8.47,124.39,20,3.8
"2010-04-18","15:15:55",-8.83,124.12,24,3.9
"2010-04-18","19:52:04",-7.11,129.54,110,4.7
"2010-04-18","19:52:04",-7.14,129.56,100,4.7
"2010-04-18","19:52:04",-7.14,129.56,100,4.5
"2010-04-18","19:52:06",-7.2,129.59,114,4.8
"2010-04-18","19:52:06",-7.22,129.57,121,4.9
"2010-04-18","19:52:06",-7.21,129.61,126,4.9
"2010-04-18","21:38:03",-9.11,125.45,44,3.4
"2010-04-18","22:37:25",-9.41,118.48,48,3.5
"2010-04-18","22:37:26",-9.34,118.46,80,4.1
"2010-04-18","22:58:38",1.55,97.62,10,3.2
"2010-04-18","23:03:00",-10.02,124.58,41,2.9
"2010-04-18","23:15:54",-1.82,102.47,150,3.4
"2010-04-18","23:15:57",-1.85,102.58,31,3.5
"2010-04-18","23:28:49",2.14,96.65,28,4
"2010-04-18","23:28:50",2.21,96.59,34,4.3
"2010-04-18","23:35:11",-9.13,125.5,35,3.7
"2010-04-18","23:59:58",2.03,96.66,15,4
"2010-04-18","23:59:59",2.13,96.65,28,4.1
