"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1995-10-06","02:37:36",-1.67,133.05,33,3.7
"1995-10-06","02:37:36",-1.66,133.06,33,3.7
"1995-10-06","02:37:36",-1.66,133.06,33,4.1
"1995-10-06","04:11:09",4.19,125.42,150,4
"1995-10-06","04:11:09",4.16,125.42,150,4
"1995-10-06","04:11:09",4.16,125.42,150,3.9
"1995-10-06","06:53:15",3.22,128.04,33,3.7
"1995-10-06","08:00:33",-5.72,130.87,80,4.7
"1995-10-06","08:00:33",-5.72,130.87,80,4.5
"1995-10-06","08:00:36",-5.79,130.91,118,4.7
"1995-10-06","09:41:59",-7.08,122.71,33,4.1
"1995-10-06","09:41:59",-7.05,122.73,33,4.1
"1995-10-06","09:41:59",-7.05,122.73,33,4.3
"1995-10-06","16:44:22",-6.02,131.31,65,3.6
"1995-10-06","16:44:23",-6.04,131.32,69,3.6
"1995-10-06","16:44:23",-6.04,131.32,69,4.7
"1995-10-06","17:06:01",-4,103.69,181,4.4
"1995-10-06","17:06:01",-4.03,103.67,184,4.4
"1995-10-06","17:06:01",-4.03,103.67,184,4.5
"1995-10-06","18:09:45",-2.04,101.44,33,6.8
"1995-10-06","18:09:46",-2.01,101.5,37,6.7
"1995-10-06","18:09:46",-2.01,101.5,37,5.8
"1995-10-06","18:16:26",-2.17,101.68,24,5.3
"1995-10-06","18:16:26",-2.17,101.68,24,5.1
"1995-10-06","18:16:27",-2.11,101.64,33,5.3
"1995-10-06","19:21:01",-1.9,101.37,33,4.4
"1995-10-06","19:21:04",-1.77,101.6,54,4.4
"1995-10-06","19:21:04",-1.77,101.6,54,4.5
"1995-10-06","21:57:53",-1.83,101.46,33,4.3
"1995-10-06","21:57:57",-1.69,101.64,68,4.3
"1995-10-06","21:57:57",-1.69,101.64,68,4.2
"1995-10-06","23:08:23",-7.54,129.06,33,4.1
"1995-10-06","23:08:23",-7.51,128.98,33,4.1
"1995-10-06","23:08:23",-7.51,128.98,33,4.2
"1995-10-06","23:33:26",-7.25,128.7,100,5.1
"1995-10-06","23:33:27",-7.29,128.66,112,5.1
"1995-10-06","23:55:00",5.04,127.44,94,5.3
"1995-10-06","23:55:00",5.04,127.44,94,5.2
"1995-10-06","23:55:01",5.03,127.38,98,5.3
