"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1988-09-12","11:44:50",-1.12,127.05,43,5.6
"1988-09-12","11:44:50",-1.08,127.07,40,5.4
"1988-09-12","11:44:50",-1.08,127.07,40,5.3
"1988-09-12","18:55:06",-5.01,125.2,468,4
