"TANGGAL","WAKTU.UTC.","LATITUDE","LONGITUDE","KEDALAMAN","MAG"
"1988-09-06","09:21:29",-6.14,130.85,141,4.3
"1988-09-06","09:21:29",-6.13,130.76,132,4.3
"1988-09-06","10:26:06",-6.85,130,168,4.1
"1988-09-06","10:26:06",-6.85,130.02,168,4.1
